AvgTicketPrice,Cancelled,timestamp,OriginWeather,OriginRegion,OriginLocation,OriginCountry,OriginCityName,OriginAirportID,Origin,"hour_of_day",FlightTimeMin,FlightTimeHour,FlightNum,FlightDelayType,FlightDelayMin,FlightDelay,DistanceMiles,DistanceKilometers,DestWeather,DestRegion,DestLocation,DestCountry,DestCityName,DestAirportID,Dest,dayOfWeek,Carrier
"$1,014.06",true,"Jan 2, 2022 @ 18:10:10.000",Hail,"US-WY","{
  ""coordinates"": [
    -106.4639969,
    42.90800095
  ],
  ""type"": ""Point""
}",US,Casper,CPR,"Casper-Natrona County International Airport",16,"263.398","4.389959271592693",WK2IMMP,"No Delay",0,false,"3,437.021","5,531.349",Cloudy,"SE-BD","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",6,"Logstash Airways"
"$549.26",false,"Jan 2, 2022 @ 18:05:00.000",Rain,"RU-MUR","{
  ""coordinates"": [
    33.46390152,
    68.15180206
  ],
  ""type"": ""Point""
}",RU,Olenegorsk,XLMO,"Olenya Air Base",16,"232.288","3.871466121807219",340JMZN,"No Delay",0,false,"1,732.045","2,787.456",Clear,"IT-34","{
  ""coordinates"": [
    12.1944,
    45.648399
  ],
  ""type"": ""Point""
}",IT,Treviso,TV01,"Treviso-Sant'Angelo Airport",6,JetBeats
"$716.21",false,"Jan 2, 2022 @ 18:02:15.000",Rain,"ES-CT","{
  ""coordinates"": [
    2.078459978,
    41.29710007
  ],
  ""type"": ""Point""
}",ES,Barcelona,BCN,"Barcelona International Airport",16,"43.841","0.7306870540806738",72SY6SY,"No Delay",0,false,"517.592","832.983","Heavy Fog","IT-45","{
  ""coordinates"": [
    11.2887,
    44.5354
  ],
  ""type"": ""Point""
}",IT,Bologna,BO08,"Bologna Guglielmo Marconi Airport",6,JetBeats
"$1,054.72",false,"Jan 2, 2022 @ 17:59:13.000",Cloudy,"US-IL","{
  ""coordinates"": [
    -87.90480042,
    41.97859955
  ],
  ""type"": ""Point""
}",US,Chicago,ORD,"Chicago O'Hare International Airport",15,"326.421","5.440342722522127",BYX5OC7,"No Delay",0,false,"4,259.395","6,854.832",Sunny,"DE-NW","{
  ""coordinates"": [
    7.142739773,
    50.86589813
  ],
  ""type"": ""Point""
}",DE,Cologne,CGN,"Cologne Bonn Airport",6,JetBeats
"$524.33",false,"Jan 2, 2022 @ 17:47:27.000","Damaging Wind","SE-BD","{
  ""coordinates"": [
    138.531006,
    -34.945
  ],
  ""type"": ""Point""
}",AU,Adelaide,ADL,"Adelaide International Airport",15,"1,118.352","18.63919484210406",P2MYKGB,"Carrier Delay",210,true,"9,595.201","15,441.979",Cloudy,"DE-BY","{
  ""coordinates"": [
    11.7861,
    48.353802
  ],
  ""type"": ""Point""
}",DE,Munich,MUC,"Munich Airport",6,JetBeats
"$331.23",false,"Jan 2, 2022 @ 17:42:26.000",Rain,"US-PA","{
  ""coordinates"": [
    -80.23290253,
    40.49150085
  ],
  ""type"": ""Point""
}",US,Pittsburgh,PIT,"Pittsburgh International Airport",15,"43.962","0.7326991548804103",DFL7PS4,"No Delay",0,false,"327.8","527.543",Clear,"US-NC","{
  ""coordinates"": [
    -78.78749847,
    35.87760162
  ],
  ""type"": ""Point""
}",US,"Raleigh/Durham",RDU,"Raleigh Durham International Airport",6,JetBeats
"$336.23",false,"Jan 2, 2022 @ 17:39:54.000",Cloudy,"CA-ON","{
  ""coordinates"": [
    -79.63059998,
    43.67720032
  ],
  ""type"": ""Point""
}",CA,Toronto,YYZ,"Lester B. Pearson International Airport",15,"98.743","1.6457153671282176",17V87RG,"NAS Delay",15,true,"936.638","1,507.373",Cloudy,"CA-MB","{
  ""coordinates"": [
    -97.23989868,
    49.90999985
  ],
  ""type"": ""Point""
}",CA,Winnipeg,YWG,"Winnipeg / James Armstrong Richardson International Airport",6,"Logstash Airways"
"$1,066.93",false,"Jan 2, 2022 @ 17:29:58.000",Cloudy,"EC-P","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",15,"576.837","9.613957847212584",609DUW5,"NAS Delay",270,true,"3,622.539","5,829.912",Clear,"CA-MB","{
  ""coordinates"": [
    -97.23989868,
    49.90999985
  ],
  ""type"": ""Point""
}",CA,Winnipeg,YWG,"Winnipeg / James Armstrong Richardson International Airport",6,"Kibana Airlines"
"$569.14",true,"Jan 2, 2022 @ 17:21:18.000","Damaging Wind","SE-BD","{
  ""coordinates"": [
    55.36439896,
    25.25279999
  ],
  ""type"": ""Point""
}",AE,Dubai,DXB,"Dubai International Airport",15,"289.722","4.82869814777201",L78COSQ,"No Delay",0,false,"3,420.472","5,504.716",Clear,"GB-ENG","{
  ""coordinates"": [
    -0.461941,
    51.4706
  ],
  ""type"": ""Point""
}",GB,London,LHR,"London Heathrow Airport",6,"Kibana Airlines"
"$923.32",false,"Jan 2, 2022 @ 17:21:18.000",Clear,"SE-BD","{
  ""coordinates"": [
    141.6920013,
    42.77519989
  ],
  ""type"": ""Point""
}",JP,"Chitose / Tomakomai",CTS,"New Chitose Airport",15,"452.335","7.538916371153217",0C5K165,"No Delay",0,false,"5,340.291","8,594.364","Thunder & Lightning","AT-9","{
  ""coordinates"": [
    16.56970024,
    48.11029816
  ],
  ""type"": ""Point""
}",AT,Vienna,VIE,"Vienna International Airport",6,JetBeats
"$1,171.55",false,"Jan 2, 2022 @ 17:13:08.000",Hail,"CA-QC","{
  ""coordinates"": [
    -73.74079895,
    45.47060013
  ],
  ""type"": ""Point""
}",CA,Montreal,YUL,"Montreal / Pierre Elliott Trudeau International Airport",15,"411.235","6.853916282116879",NII64BZ,"No Delay",0,false,"3,832.944","6,168.524","Thunder & Lightning","DE-BY","{
  ""coordinates"": [
    11.7861,
    48.353802
  ],
  ""type"": ""Point""
}",DE,Munich,MUC,"Munich Airport",6,"Kibana Airlines"
"$880.54",false,"Jan 2, 2022 @ 17:00:15.000","Damaging Wind","SE-BD","{
  ""coordinates"": [
    140.3860016,
    35.76470184
  ],
  ""type"": ""Point""
}",JP,Tokyo,NRT,"Narita International Airport",15,"505.365","8.4227500375162",GK8ZQ39,"No Delay",0,false,"5,966.366","9,601.935",Cloudy,"IT-34","{
  ""coordinates"": [
    12.1944,
    45.648399
  ],
  ""type"": ""Point""
}",IT,Treviso,TV01,"Treviso-Sant'Angelo Airport",6,"Logstash Airways"
"$1,127.73",false,"Jan 2, 2022 @ 16:56:50.000",Sunny,"IT-34","{
  ""coordinates"": [
    12.1944,
    45.648399
  ],
  ""type"": ""Point""
}",IT,Treviso,TV01,"Treviso-Sant'Angelo Airport",14,"53.755","0.8959102179625039",N8SBV2M,"No Delay",0,false,"601.228","967.583",Sunny,"PL-MZ","{
  ""coordinates"": [
    20.96710014,
    52.16569901
  ],
  ""type"": ""Point""
}",PL,Warsaw,WAW,"Warsaw Chopin Airport",6,JetBeats
"$660.39",false,"Jan 2, 2022 @ 16:49:32.000",Clear,"ES-CT","{
  ""coordinates"": [
    2.078459978,
    41.29710007
  ],
  ""type"": ""Point""
}",ES,Barcelona,BCN,"Barcelona International Airport",14,"409.953","6.832549006444542",9J06A6Z,"No Delay",0,false,"4,075.727","6,559.247",Clear,"US-PA","{
  ""coordinates"": [
    -80.17386675,
    42.08312701
  ],
  ""type"": ""Point""
}",US,Erie,ERI,"Erie International Tom Ridge Field",6,"ES-Air"
"$489.03",false,"Jan 2, 2022 @ 16:41:52.000",Cloudy,"US-PA","{
  ""coordinates"": [
    -80.23290253,
    40.49150085
  ],
  ""type"": ""Point""
}",US,Pittsburgh,PIT,"Pittsburgh International Airport",14,"20.83","0.34716072266799236",54Z20QC,"No Delay",0,false,"258.859","416.593",Rain,"US-VA","{
  ""coordinates"": [
    -77.31970215,
    37.50519943
  ],
  ""type"": ""Point""
}",US,Richmond,RIC,"Richmond International Airport",6,"Kibana Airlines"
"$877.09",false,"Jan 2, 2022 @ 16:35:26.000",Rain,"SE-BD","{
  ""coordinates"": [
    31.11972222,
    -29.61444444
  ],
  ""type"": ""Point""
}",ZA,Durban,DUR,"King Shaka International Airport",14,"593.86","9.89766432617717",DUYV8YI,"No Delay",0,false,"5,904.119","9,501.758",Sunny,"RU-MOS","{
  ""coordinates"": [
    37.4146,
    55.972599
  ],
  ""type"": ""Point""
}",RU,Moscow,SVO,"Sheremetyevo International Airport",6,"ES-Air"
"$1,080.39",false,"Jan 2, 2022 @ 16:04:21.000",Sunny,"AR-B","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",14,"877.51","14.625170520437122",1JZDGRO,"No Delay",0,false,"7,633.634","12,285.144",Sunny,"NO-02","{
  ""coordinates"": [
    11.10039997,
    60.19390106
  ],
  ""type"": ""Point""
}",NO,Oslo,OSL,"Oslo Gardermoen Airport",6,JetBeats
"$999.67",false,"Jan 2, 2022 @ 15:56:22.000",Clear,"US-AL","{
  ""coordinates"": [
    -86.75350189,
    33.56290054
  ],
  ""type"": ""Point""
}",US,Birmingham,BHM,"Birmingham-Shuttlesworth International Airport",13,"361.086","6.018100154098445",ZGFSLVW,"No Delay",0,false,"4,711.737","7,582.806","Damaging Wind","DE-HE","{
  ""coordinates"": [
    8.570556,
    50.033333
  ],
  ""type"": ""Point""
}",DE,"Frankfurt am Main",FRA,"Frankfurt am Main Airport",6,JetBeats
"$831.94",false,"Jan 2, 2022 @ 15:54:10.000",Sunny,"DE-BE","{
  ""coordinates"": [
    13.2877,
    52.5597
  ],
  ""type"": ""Point""
}",DE,Berlin,TXL,"Berlin-Tegel Airport",13,"662.338","11.038960245172632",RO9OFRF,"Weather Delay",15,true,"5,229.08","8,415.389","Thunder & Lightning","SE-BD","{
  ""coordinates"": [
    121.3359985,
    31.19790077
  ],
  ""type"": ""Point""
}",CN,Shanghai,SHA,"Shanghai Hongqiao International Airport",6,"Logstash Airways"
"$303.87",false,"Jan 2, 2022 @ 15:54:10.000",Rain,"IT-34","{
  ""coordinates"": [
    10.8885,
    45.395699
  ],
  ""type"": ""Point""
}",IT,Verona,VR10,"Verona Villafranca Airport",13,0,0,70SESB8,"No Delay",0,false,0,0,"Damaging Wind","IT-34","{
  ""coordinates"": [
    10.8885,
    45.395699
  ],
  ""type"": ""Point""
}",IT,Verona,VR10,"Verona Villafranca Airport",6,"Kibana Airlines"
"$1,040.26",false,"Jan 2, 2022 @ 15:49:02.000",Rain,"US-NV","{
  ""coordinates"": [
    -115.1520004,
    36.08010101
  ],
  ""type"": ""Point""
}",US,"Las Vegas",LAS,"McCarran International Airport",13,"1,054.283","17.571388109734183",7TO05SN,"Carrier Delay",315,true,"5,512.432","8,871.399",Cloudy,"SE-BD","{
  ""coordinates"": [
    140.3860016,
    35.76470184
  ],
  ""type"": ""Point""
}",JP,Tokyo,NRT,"Narita International Airport",6,"Kibana Airlines"
"$1,144.91",false,"Jan 2, 2022 @ 15:48:42.000",Rain,"SE-BD","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",13,"848.675","14.144588933150981",JDAPOO6,"Carrier Delay",75,true,"8,653.313","13,926.156",Rain,"SE-BD","{
  ""coordinates"": [
    144.843002,
    -37.673302
  ],
  ""type"": ""Point""
}",AU,Melbourne,MEL,"Melbourne International Airport",6,"Logstash Airways"
"$705.78",false,"Jan 2, 2022 @ 15:42:22.000",Sunny,"US-NC","{
  ""coordinates"": [
    -80.94309998,
    35.2140007
  ],
  ""type"": ""Point""
}",US,Charlotte,CLT,"Charlotte Douglas International Airport",13,"486.348","8.105800608083864",TSX8BL2,"No Delay",0,false,"4,533.04","7,295.221",Cloudy,"IT-25","{
  ""coordinates"": [
    8.72811,
    45.6306
  ],
  ""type"": ""Point""
}",IT,Milan,MI12,"Malpensa International Airport",6,"Kibana Airlines"
"$773.95",true,"Jan 2, 2022 @ 15:32:08.000",Hail,"GB-ENG","{
  ""coordinates"": [
    -0.368333012,
    51.87469864
  ],
  ""type"": ""Point""
}",GB,London,LTN,"London Luton Airport",13,"53.485","0.8914247438467002",H4QW25R,"No Delay",0,false,"598.218","962.739",Sunny,"IT-25","{
  ""coordinates"": [
    8.72811,
    45.6306
  ],
  ""type"": ""Point""
}",IT,Milan,MI12,"Malpensa International Airport",6,"Logstash Airways"
"$612.7",false,"Jan 2, 2022 @ 15:23:49.000","Heavy Fog","AT-9","{
  ""coordinates"": [
    16.56970024,
    48.11029816
  ],
  ""type"": ""Point""
}",AT,Vienna,VIE,"Vienna International Airport",13,"371.812","6.19686299812497",M3PDDUW,"No Delay",0,false,"4,620.663","7,436.236",Sunny,"CA-MB","{
  ""coordinates"": [
    -97.23989868,
    49.90999985
  ],
  ""type"": ""Point""
}",CA,Winnipeg,YWG,"Winnipeg / James Armstrong Richardson International Airport",6,"Logstash Airways"
"$595.69",false,"Jan 2, 2022 @ 15:23:09.000","Thunder & Lightning","CA-AB","{
  ""coordinates"": [
    -113.5800018,
    53.30970001
  ],
  ""type"": ""Point""
}",CA,Edmonton,CYEG,"Edmonton International Airport",13,"466.727","7.778781061521608",PPZN0Y7,"Security Delay",345,true,"1,588.389","2,556.264",Cloudy,"US-IN","{
  ""coordinates"": [
    -86.294403,
    39.7173
  ],
  ""type"": ""Point""
}",US,Indianapolis,IND,"Indianapolis International Airport",6,"Logstash Airways"
"$856.48",false,"Jan 2, 2022 @ 15:22:44.000",Cloudy,"ES-CT","{
  ""coordinates"": [
    2.078459978,
    41.29710007
  ],
  ""type"": ""Point""
}",ES,Barcelona,BCN,"Barcelona International Airport",13,"490.293","8.171551580215931",H4BNAUL,"No Delay",0,false,"4,265.156","6,864.104",Clear,"PR-U-A","{
  ""coordinates"": [
    -66.00180054,
    18.43939972
  ],
  ""type"": ""Point""
}",PR,"San Juan",SJU,"Luis Munoz Marin International Airport",6,"Kibana Airlines"
"$548.11",false,"Jan 2, 2022 @ 15:11:06.000",Rain,"CA-ON","{
  ""coordinates"": [
    -75.66919708,
    45.32249832
  ],
  ""type"": ""Point""
}",CA,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport",13,"575.924","9.598740230893066",NQUJVS5,"No Delay",0,false,"6,441.531","10,366.64","Damaging Wind","SE-BD","{
  ""coordinates"": [
    139.779999,
    35.552299
  ],
  ""type"": ""Point""
}",JP,Tokyo,HND,"Tokyo Haneda International Airport",6,JetBeats
"$598.23",false,"Jan 2, 2022 @ 15:04:11.000",Rain,"DK-84","{
  ""coordinates"": [
    12.65600014,
    55.61790085
  ],
  ""type"": ""Point""
}",DK,Copenhagen,CPH,"Copenhagen Kastrup Airport",13,"238.949","3.9824839088144244",XD6LJ2P,"NAS Delay",150,true,"718.515","1,156.337",Clear,"IT-25","{
  ""coordinates"": [
    9.27674,
    45.445099
  ],
  ""type"": ""Point""
}",IT,Milan,MI11,"Milano Linate Airport",6,"Logstash Airways"
"$998.96",false,"Jan 2, 2022 @ 14:48:06.000",Rain,"SE-BD","{
  ""coordinates"": [
    78.42985535,
    17.23131752
  ],
  ""type"": ""Point""
}",IN,Hyderabad,HYD,"Rajiv Gandhi International Airport",12,"324.674","5.41123519663489",JCXW5O4,"No Delay",0,false,"4,236.606","6,818.156","Damaging Wind","IT-34","{
  ""coordinates"": [
    12.1944,
    45.648399
  ],
  ""type"": ""Point""
}",IT,Treviso,TV01,"Treviso-Sant'Angelo Airport",6,"Logstash Airways"
"$801.07",false,"Jan 2, 2022 @ 14:41:19.000",Clear,"FR-J","{
  ""coordinates"": [
    2.549999952,
    49.01279831
  ],
  ""type"": ""Point""
}",FR,Paris,CDG,"Charles de Gaulle International Airport",12,"786.008","13.100129759113685",U9M2495,"No Delay",0,false,"5,372.429","8,646.086",Cloudy,"CO-CUN","{
  ""coordinates"": [
    -74.1469,
    4.70159
  ],
  ""type"": ""Point""
}",CO,Bogota,BOG,"El Dorado International Airport",6,JetBeats
"$1,012.07",false,"Jan 2, 2022 @ 14:41:19.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    121.3359985,
    31.19790077
  ],
  ""type"": ""Point""
}",CN,Shanghai,SHA,"Shanghai Hongqiao International Airport",12,"593.992","9.899860780715123",E74DVXG,"No Delay",0,false,"5,536.339","8,909.875",Rain,"IT-34","{
  ""coordinates"": [
    12.3519,
    45.505299
  ],
  ""type"": ""Point""
}",IT,Venice,VE05,"Venice Marco Polo Airport",6,"Logstash Airways"
"$880.47",false,"Jan 2, 2022 @ 14:39:24.000",Rain,"SE-BD","{
  ""coordinates"": [
    103.9469986,
    30.57850075
  ],
  ""type"": ""Point""
}",CN,Chengdu,CTU,"Chengdu Shuangliu International Airport",12,"720.259","12.004308985520309",TS6KXT5,"No Delay",0,false,"4,923.027","7,922.844",Cloudy,"IT-62","{
  ""coordinates"": [
    12.5949,
    41.7994
  ],
  ""type"": ""Point""
}",IT,Rome,RM12,"Ciampino___G. B. Pastine International Airport",6,JetBeats
"$624.45",false,"Jan 2, 2022 @ 14:25:39.000",Cloudy,"IT-62","{
  ""coordinates"": [
    12.2388889,
    41.8002778
  ],
  ""type"": ""Point""
}",IT,Rome,RM11,"Leonardo da Vinci___Fiumicino Airport",12,"817.704","13.62839346281051",T1P9IKD,"NAS Delay",360,true,"5,688.077","9,154.072","Damaging Wind","SE-BD","{
  ""coordinates"": [
    121.3359985,
    31.19790077
  ],
  ""type"": ""Point""
}",CN,Shanghai,SHA,"Shanghai Hongqiao International Airport",6,"ES-Air"
"$841.68",false,"Jan 2, 2022 @ 14:23:15.000","Damaging Wind","PR-U-A","{
  ""coordinates"": [
    -66.00180054,
    18.43939972
  ],
  ""type"": ""Point""
}",PR,"San Juan",SJU,"Luis Munoz Marin International Airport",12,"723.807","12.063449966624852",C67KXR1,"No Delay",0,false,"8,995.057","14,476.14",Clear,"SE-BD","{
  ""coordinates"": [
    78.42985535,
    17.23131752
  ],
  ""type"": ""Point""
}",IN,Hyderabad,HYD,"Rajiv Gandhi International Airport",6,"Kibana Airlines"
"$1,015.35",true,"Jan 2, 2022 @ 14:18:23.000",Sunny,"SE-BD","{
  ""coordinates"": [
    135.2440033,
    34.4272995
  ],
  ""type"": ""Point""
}",JP,Osaka,KIX,"Kansai International Airport",12,"327.646","5.460760019142878",ZL5Z0XU,"No Delay",0,false,"3,868.201","6,225.267",Hail,"SE-BD","{
  ""coordinates"": [
    77.706299,
    13.1979
  ],
  ""type"": ""Point""
}",IN,Bangalore,BLR,"Kempegowda International Airport",6,"ES-Air"
"$788.07",false,"Jan 2, 2022 @ 14:11:43.000",Clear,"DK-84","{
  ""coordinates"": [
    12.65600014,
    55.61790085
  ],
  ""type"": ""Point""
}",DK,Copenhagen,CPH,"Copenhagen Kastrup Airport",12,"52.942","0.8823597854676407",MT6Q24R,"No Delay",0,false,"592.135","952.949","Heavy Fog","GB-ENG","{
  ""coordinates"": [
    -0.368333012,
    51.87469864
  ],
  ""type"": ""Point""
}",GB,London,LTN,"London Luton Airport",6,JetBeats
"$558.58",true,"Jan 2, 2022 @ 14:09:26.000","Heavy Fog","SE-BD","{
  ""coordinates"": [
    135.4380035,
    34.78549957
  ],
  ""type"": ""Point""
}",JP,Osaka,ITM,"Itami Airport",12,"992.871","16.54785580077624",B7J0CKN,"No Delay",0,false,"6,786.358","10,921.585","Thunder & Lightning","US-TX","{
  ""coordinates"": [
    -98.46980286,
    29.53370094
  ],
  ""type"": ""Point""
}",US,"San Antonio",SAT,"San Antonio International Airport",6,"Kibana Airlines"
"$725.66",false,"Jan 2, 2022 @ 14:08:04.000",Cloudy,"IT-88","{
  ""coordinates"": [
    9.05428,
    39.251499
  ],
  ""type"": ""Point""
}",IT,Cagliari,CA07,"Cagliari Elmas Airport",12,"482.377","8.039608352264732",MPYBUWF,"No Delay",0,false,"6,294.432","10,129.906","Thunder & Lightning","MX-DIF","{
  ""coordinates"": [
    -99.072098,
    19.4363
  ],
  ""type"": ""Point""
}",MX,"Mexico City",AICM,"Licenciado Benito Juarez International Airport",6,"Kibana Airlines"
"$1,046.08",false,"Jan 2, 2022 @ 14:05:29.000",Cloudy,"US-AZ","{
  ""coordinates"": [
    -110.9410019,
    32.11610031
  ],
  ""type"": ""Point""
}",US,Tucson,TUS,"Tucson International Airport",12,"726.459","12.107656262588057",5K2B26S,"No Delay",0,false,"5,868.212","9,443.972",Cloudy,"IT-21","{
  ""coordinates"": [
    7.64963,
    45.200802
  ],
  ""type"": ""Point""
}",IT,Torino,TO11,"Turin Airport",6,"ES-Air"
"$889.62",false,"Jan 2, 2022 @ 14:02:14.000",Sunny,"FR-J","{
  ""coordinates"": [
    2.549999952,
    49.01279831
  ],
  ""type"": ""Point""
}",FR,Paris,CDG,"Charles de Gaulle International Airport",12,"466.764","7.779393637644372",M9I7EGB,"No Delay",0,false,"4,350.502","7,001.454","Heavy Fog","SE-BD","{
  ""coordinates"": [
    72.86789703,
    19.08869934
  ],
  ""type"": ""Point""
}",IN,Mumbai,BOM,"Chhatrapati Shivaji International Airport",6,"ES-Air"
"$867.84",false,"Jan 2, 2022 @ 14:02:14.000",Clear,"IT-82","{
  ""coordinates"": [
    13.091,
    38.175999
  ],
  ""type"": ""Point""
}",IT,Palermo,PA03,"Falcone Borsellino Airport",12,"834.318","13.905305127071765",TMKYR66,"No Delay",0,false,"6,739.478","10,846.138",Hail,"SE-BD","{
  ""coordinates"": [
    -77.114304,
    -12.0219
  ],
  ""type"": ""Point""
}",PE,Lima,LIM,"Jorge Chavez International Airport",6,"Kibana Airlines"
"$1,022.73",false,"Jan 2, 2022 @ 13:57:35.000",Cloudy,"US-IN","{
  ""coordinates"": [
    -86.294403,
    39.7173
  ],
  ""type"": ""Point""
}",US,Indianapolis,IND,"Indianapolis International Airport",11,"834.431","13.907181576441834",05TO9U5,"Carrier Delay",255,true,"6,480.75","10,429.756",Sunny,"SE-BD","{
  ""coordinates"": [
    139.779999,
    35.552299
  ],
  ""type"": ""Point""
}",JP,Tokyo,HND,"Tokyo Haneda International Airport",6,JetBeats
"$436",true,"Jan 2, 2022 @ 13:57:17.000","Damaging Wind","PL-MZ","{
  ""coordinates"": [
    20.96710014,
    52.16569901
  ],
  ""type"": ""Point""
}",PL,Warsaw,WAW,"Warsaw Chopin Airport",11,300,5,6CZV05L,"NAS Delay",300,true,0,0,"Damaging Wind","PL-MZ","{
  ""coordinates"": [
    20.96710014,
    52.16569901
  ],
  ""type"": ""Point""
}",PL,Warsaw,WAW,"Warsaw Chopin Airport",6,"Kibana Airlines"
"$992.28",false,"Jan 2, 2022 @ 13:54:54.000",Cloudy,"DE-BY","{
  ""coordinates"": [
    11.7861,
    48.353802
  ],
  ""type"": ""Point""
}",DE,Munich,MUC,"Munich Airport",11,"467.368","7.789472175025299",F06YPIG,"Late Aircraft Delay",360,true,"1,200.881","1,932.63",Rain,"RU-MOS","{
  ""coordinates"": [
    37.4146,
    55.972599
  ],
  ""type"": ""Point""
}",RU,Moscow,SVO,"Sheremetyevo International Airport",6,JetBeats
"$1,076.43",false,"Jan 2, 2022 @ 13:50:27.000",Hail,"GB-ENG","{
  ""coordinates"": [
    -2.274950027,
    53.35369873
  ],
  ""type"": ""Point""
}",GB,Manchester,MAN,"Manchester Airport",11,"244.49","4.074825508865905",IQ6HOQ4,"NAS Delay",120,true,"850.896","1,369.385",Rain,"IT-34","{
  ""coordinates"": [
    12.3519,
    45.505299
  ],
  ""type"": ""Point""
}",IT,Venice,VE05,"Venice Marco Polo Airport",6,"Logstash Airways"
"$410.75",false,"Jan 2, 2022 @ 13:41:37.000","Thunder & Lightning","US-SC","{
  ""coordinates"": [
    -82.21890259,
    34.89569855
  ],
  ""type"": ""Point""
}",US,Greenville,GSP,"Greenville Spartanburg International Airport",11,"35.861","0.5976792666766134",8NPPBNS,"No Delay",0,false,"401.091","645.494",Hail,"US-IN","{
  ""coordinates"": [
    -86.294403,
    39.7173
  ],
  ""type"": ""Point""
}",US,Indianapolis,IND,"Indianapolis International Airport",6,JetBeats
"$232.33",false,"Jan 2, 2022 @ 13:31:46.000","Heavy Fog","IT-82","{
  ""coordinates"": [
    15.0664,
    37.466801
  ],
  ""type"": ""Point""
}",IT,Catania,CT03,"Catania-Fontanarossa Airport",11,"214.064","3.5677362210444747",217YPSU,"Security Delay",165,true,"579.254","932.219",Clear,"IT-42","{
  ""coordinates"": [
    8.8375,
    44.4133
  ],
  ""type"": ""Point""
}",IT,Genova,GE01,"Genoa Cristoforo Colombo Airport",6,"Logstash Airways"
"$958.62",false,"Jan 2, 2022 @ 13:30:52.000",Hail,"SE-BD","{
  ""coordinates"": [
    126.791,
    37.5583
  ],
  ""type"": ""Point""
}",KR,Seoul,GMP,"Gimpo International Airport",11,"632.285","10.538082372839643",AM4MIP5,"No Delay",0,false,"5,500.371","8,851.989",Cloudy,"GB-ENG","{
  ""coordinates"": [
    -0.368333012,
    51.87469864
  ],
  ""type"": ""Point""
}",GB,London,LTN,"London Luton Airport",6,"ES-Air"
"$677.41",false,"Jan 2, 2022 @ 13:28:58.000",Cloudy,"US-MN","{
  ""coordinates"": [
    -92.5,
    43.90829849
  ],
  ""type"": ""Point""
}",US,Rochester,RST,"Rochester International Airport",11,"469.534","7.825572452502677",79E89BB,"No Delay",0,false,"4,959.837","7,982.084","Thunder & Lightning","RU-MOS","{
  ""coordinates"": [
    37.4146,
    55.972599
  ],
  ""type"": ""Point""
}",RU,Moscow,SVO,"Sheremetyevo International Airport",6,"Logstash Airways"
"$1,051.49",false,"Jan 2, 2022 @ 13:25:39.000",Clear,"SE-BD","{
  ""coordinates"": [
    135.4380035,
    34.78549957
  ],
  ""type"": ""Point""
}",JP,Osaka,ITM,"Itami Airport",11,"936.918","15.61530219942653",2V7PNXT,"No Delay",0,false,"8,150.435","13,116.854",Clear,"SE-BD","{
  ""coordinates"": [
    28.246,
    -26.1392
  ],
  ""type"": ""Point""
}",ZA,Johannesburg,JNB,"OR Tambo International Airport",6,"Kibana Airlines"
"$1,192.43",true,"Jan 2, 2022 @ 13:24:17.000","Heavy Fog","SE-AB","{
  ""coordinates"": [
    17.91860008,
    59.65190125
  ],
  ""type"": ""Point""
}",SE,Stockholm,ARN,"Stockholm-Arlanda Airport",11,"474.836","7.913938900718902",RFQJ4Z5,"No Delay",0,false,"4,130.695","6,647.709",Hail,"US-DC","{
  ""coordinates"": [
    -77.45580292,
    38.94449997
  ],
  ""type"": ""Point""
}",US,Washington,IAD,"Washington Dulles International Airport",6,"Logstash Airways"
"$855.05",false,"Jan 2, 2022 @ 13:16:30.000",Cloudy,"MX-DIF","{
  ""coordinates"": [
    -99.072098,
    19.4363
  ],
  ""type"": ""Point""
}",MX,"Mexico City",AICM,"Licenciado Benito Juarez International Airport",11,"717.814","11.963564692754993",ZXJVRIP,"No Delay",0,false,"6,244.404","10,049.395",Clear,"IT-34","{
  ""coordinates"": [
    12.3519,
    45.505299
  ],
  ""type"": ""Point""
}",IT,Venice,VE05,"Venice Marco Polo Airport",6,JetBeats
"$1,197.72",false,"Jan 2, 2022 @ 13:13:24.000",Clear,"GB-ENG","{
  ""coordinates"": [
    -2.274950027,
    53.35369873
  ],
  ""type"": ""Point""
}",GB,Manchester,MAN,"Manchester Airport",11,"1,129.428","18.823800170919476",HNN2KCC,"NAS Delay",270,true,"6,942.31","11,172.564",Clear,"AR-B","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",6,JetBeats
